"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","datasets","ligand.logFC","ligand.pct.1","ligand.pct.2","ligand.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","receptor.pvalues"
"Sertoli","Sertoli","GAS6","TYRO3",0.000886585621934808,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848","healthy",-0.188137884857308,9.15114447224539,35.2089741270129,0,-0.218323989381994,21.78204058938,50.7146734213859,0
"Sertoli","Sertoli","PROS1","AXL",0.00252871278777346,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161","healthy",-0.181453709971794,33.2267630432768,60.2677763705446,1.39600624220675e-273,-0.117696732278412,30.6783430636642,52.9310656775828,1.39997620779499e-196
"Sertoli","Sertoli","PROS1","TYRO3",0.00231887794715788,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104","healthy",-0.181453709971794,33.2267630432768,60.2677763705446,1.39600624220675e-273,-0.218323989381994,21.78204058938,50.7146734213859,0
"Sertoli","Sertoli","PSAP","GPR37",0.00201586207053351,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594","healthy",-0.304228407903862,49.1474376795478,80.0162836982088,1.10806932334198e-252,-0.112663406780026,13.8958391251969,33.6891622941922,0
"Sertoli","Sertoli","PROS1","MERTK",0.00332852181196898,0,"PROS1_MERTK","PROS1 - MERTK","PROS","Secreted Signaling","PMID: 34631419","healthy",-0.181453709971794,33.2267630432768,60.2677763705446,1.39600624220675e-273,-0.365363397080912,23.4315633398202,60.394427356613,0
"Sertoli","SSC","COL4A3","ITGA2_ITGB1",5.30792235793763e-05,0,"COL4A3_ITGA2_ITGB1","COL4A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.478183342009992,5.82429802613289,44.8887280622399,0,NA,NA,NA,NA
"Sertoli","Sertoli","COL4A3","ITGA2_ITGB1",0.000256943327975597,0,"COL4A3_ITGA2_ITGB1","COL4A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.478183342009992,5.82429802613289,44.8887280622399,0,-0.443932263394553,37.1837642479844,75.2216392256197,0
"Sertoli","SSC","COL4A4","ITGA2_ITGB1",2.15155733938273e-05,0,"COL4A4_ITGA2_ITGB1","COL4A4 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.210382085827076,4.06357149476416,30.1248416862674,0,NA,NA,NA,NA
"Sertoli","Sertoli","COL4A4","ITGA2_ITGB1",0.000104119880767706,0,"COL4A4_ITGA2_ITGB1","COL4A4 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.210382085827076,4.06357149476416,30.1248416862674,0,-0.443932263394553,37.1837642479844,75.2216392256197,0
"SSC","SSC","COL4A5","ITGA2_ITGB1",9.07191328860564e-06,0,"COL4A5_ITGA2_ITGB1","COL4A5 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.0684509519006368,35.7232704402516,40.6398104265403,0.0146517497153351,NA,NA,NA,NA
"SSC","Sertoli","COL4A5","ITGA2_ITGB1",4.39175551649836e-05,0,"COL4A5_ITGA2_ITGB1","COL4A5 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.0684509519006368,35.7232704402516,40.6398104265403,0.0146517497153351,-0.443932263394553,37.1837642479844,75.2216392256197,0
"Sertoli","SSC","COL6A6","ITGA2_ITGB1",6.96566034716411e-05,0,"COL6A6_ITGA2_ITGB1","COL6A6 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.11278194018877,38.513576128255,57.8252216392256,7.50528820990023e-99,NA,NA,NA,NA
"Sertoli","Sertoli","COL6A6","ITGA2_ITGB1",0.000337244165185364,0,"COL6A6_ITGA2_ITGB1","COL6A6 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.11278194018877,38.513576128255,57.8252216392256,7.50528820990023e-99,-0.443932263394553,37.1837642479844,75.2216392256197,0
"SSC","SSC","LAMA1","ITGA2_ITGB1",1.75555362028115e-05,0,"LAMA1_ITGA2_ITGB1","LAMA1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.32977107248136,48.0503144654088,63.4478672985782,1.03186262792352e-17,NA,NA,NA,NA
"SSC","Sertoli","LAMA1","ITGA2_ITGB1",8.50326847585511e-05,0,"LAMA1_ITGA2_ITGB1","LAMA1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.32977107248136,48.0503144654088,63.4478672985782,1.03186262792352e-17,-0.443932263394553,37.1837642479844,75.2216392256197,0
"Sertoli","SSC","LAMA3","ITGA2_ITGB1",0.000245223553902164,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.98092660673656,64.1414141414141,96.8065858512756,0,NA,NA,NA,NA
"Sertoli","Sertoli","LAMA3","ITGA2_ITGB1",0.00118926781053059,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.98092660673656,64.1414141414141,96.8065858512756,0,-0.443932263394553,37.1837642479844,75.2216392256197,0
"SSC","SSC","LAMC1","ITGA2_ITGB1",1.19974300982542e-05,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.100017303439131,44.6540880503145,49.7037914691943,0.0052880629255752,NA,NA,NA,NA
"Sertoli","SSC","LAMC1","ITGA2_ITGB1",5.90886745571598e-05,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.13433711477421,34.1627281994254,58.0423376153429,8.6880280001187e-187,NA,NA,NA,NA
"SSC","Sertoli","LAMC1","ITGA2_ITGB1",5.80908410973027e-05,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.100017303439131,44.6540880503145,49.7037914691943,0.0052880629255752,-0.443932263394553,37.1837642479844,75.2216392256197,0
"Sertoli","Sertoli","LAMC1","ITGA2_ITGB1",0.000286050147813409,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.13433711477421,34.1627281994254,58.0423376153429,8.6880280001187e-187,-0.443932263394553,37.1837642479844,75.2216392256197,0
