"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","datasets","ligand.logFC","ligand.pct.1","ligand.pct.2","ligand.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","receptor.pvalues"
"SSC","SSC","NRXN3","NLGN1",9.95668016881078e-06,0,"NRXN3_NLGN1","NRXN3 - NLGN1","NRXN","Cell-Cell Contact","KEGG: hsa04514","crypto",0.354949047835707,37.8616352201258,20.4383886255924,1.0050512223575e-23,0.183366163708637,49.559748427673,41.5284360189574,1.52424616011566e-05
"SSC","SSC","SEMA6A","PLXNA2",5.25409466040524e-06,0,"SEMA6A_PLXNA2","SEMA6A - PLXNA2","SEMA6","Cell-Cell Contact","PMID: 27533782","crypto",0.086740790959596,30.5660377358491,25.1184834123223,0.0027394857616673,0.318467860982019,39.748427672956,19.2535545023697,7.04314633066247e-30
"Sertoli","Sertoli","TENM4","ADGRL3",0.295621945011527,0,"TENM4_ADGRL3","TENM4 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405","crypto",1.31324601677943,83.6252432582708,59.5621494481636,0,0.441927815945921,96.0059308683162,98.9867921114529,0
"SSC","SSC","NRXN3","CLSTN1",5.88858429023013e-06,0,"Q9HDB5_CLSTN1","NRXN3 - CLSTN1","NRXN","Cell-Cell Contact","PMID: 32434929","crypto",0.354949047835707,37.8616352201258,20.4383886255924,1.0050512223575e-23,-0.0683409125737755,31.0691823899371,35.3672985781991,0.0239685032711132
"SSC","Sertoli","NRXN3","CLSTN1",0.000191562806502065,0,"Q9HDB5_CLSTN1","NRXN3 - CLSTN1","NRXN","Cell-Cell Contact","PMID: 32434929","crypto",0.354949047835707,37.8616352201258,20.4383886255924,1.0050512223575e-23,0.160560104160117,41.529978685942,47.7021892527592,2.86059461428759e-16
"SSC","SSC","NRXN3","CLSTN2",2.22370813976441e-05,0,"Q9HDB5_CLSTN2","NRXN3 - CLSTN2","NRXN","Cell-Cell Contact","PMID: 32434929","crypto",0.354949047835707,37.8616352201258,20.4383886255924,1.0050512223575e-23,0.55336219143594,54.5911949685535,26.6587677725118,2.34409143719914e-48
"SSC","Sertoli","NRXN3","CLSTN2",5.6533285246443e-05,0,"Q9HDB5_CLSTN2","NRXN3 - CLSTN2","NRXN","Cell-Cell Contact","PMID: 32434929","crypto",0.354949047835707,37.8616352201258,20.4383886255924,1.0050512223575e-23,0.127363051731538,25.5351681957187,32.0065134792835,0.000409650597805331
"SSC","SSC","NTN1","DSCAM",1.04683840578897e-05,0,"NTN1_DSCAM","NTN1 - DSCAM","Netrin","Cell-Cell Contact","PMID:18585357;PMID: 22685302","crypto",0.334718563201135,48.1761006289308,28.4952606635071,1.08013438101908e-24,0.445444367094079,49.937106918239,26.8957345971564,1.47365953454141e-33
"SSC","SSC","NTN1","UNC5C",2.42186849062772e-05,0,"NTN1_UNC5C","NTN1 - UNC5C","Netrin","Cell-Cell Contact","PMID: 22685302","crypto",0.334718563201135,48.1761006289308,28.4952606635071,1.08013438101908e-24,NA,NA,NA,NA
"Sertoli","SSC","NTN4","UNC5D",0.000509302403767806,0,"NTN4_UNC5D","NTN4 - UNC5D","Netrin","Cell-Cell Contact","uniprot","crypto",0.460625752379298,64.0116763969975,67.2335806043061,0,0.188547919487664,26.9182389937107,16.4099526066351,9.49340367114558e-11
