"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Myoid","Sertoli","LAMB1","DAG1",0.000590170463014369,0,"LAMB1_DAG1","LAMB1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Sertoli","LAMB1","DAG1",0.000102468664107996,0,"LAMB1_DAG1","LAMB1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Sertoli","LAMB1","DAG1",2.97891010880782e-05,0,"LAMB1_DAG1","LAMB1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatocyte","SSC","LAMB2","DAG1",6.88664459292814e-06,0,"LAMB2_DAG1","LAMB2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatocyte","Spermatocyte","LAMB2","DAG1",4.03991753187753e-06,0,"LAMB2_DAG1","LAMB2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatocyte","Sertoli","LAMB2","DAG1",0.000112693042083665,0,"LAMB2_DAG1","LAMB2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","SSC","LAMC1","DAG1",1.62336298385989e-05,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","SSC","LAMC1","DAG1",0.000157794634596099,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","SSC","LAMC1","DAG1",2.52972000742113e-05,0.02,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","SSC","LAMC1","DAG1",9.14489210752717e-06,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SSC","LAMC1","DAG1",5.87568159394365e-06,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","SSC","LAMC1","DAG1",2.73618896298541e-06,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","Sertoli","LAMC1","DAG1",0.000264327488498814,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatocyte","Sertoli","LAMC1","DAG1",0.000214393807882626,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Sertoli","LAMC1","DAG1",0.00256206625602429,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","Sertoli","LAMC1","DAG1",0.000412743817553492,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","Sertoli","LAMC1","DAG1",0.000148992583960232,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Sertoli","LAMC1","DAG1",9.55742302958893e-05,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Sertoli","LAMC1","DAG1",4.45415841121861e-05,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","SSC","LAMC3","DAG1",1.1369049630123e-05,0,"LAMC3_DAG1","LAMC3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SSC","LAMC3","DAG1",4.83717061358145e-06,0,"LAMC3_DAG1","LAMC3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","Spermatocyte","LAMC3","DAG1",6.68948660959391e-06,0,"LAMC3_DAG1","LAMC3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Spermatocyte","LAMC3","DAG1",2.84484444387406e-06,0,"LAMC3_DAG1","LAMC3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","Sertoli","LAMC3","DAG1",0.000184993085980479,0,"LAMC3_DAG1","LAMC3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Sertoli","LAMC3","DAG1",7.87773309704143e-05,0,"LAMC3_DAG1","LAMC3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","SSC","TENM1","ADGRL2",0.0003592120107115,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Sertoli","TENM1","ADGRL2",0.00349532524309156,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Myoid","TENM1","ADGRL2",0.00175147690038859,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","Myoid","TENM1","ADGRL2",7.15915501611716e-05,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Fibroblast","TENM1","ADGRL2",0.00033767075187583,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Endothelial","TENM1","ADGRL2",0.000132790201492027,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","SSC","TENM2","ADGRL2",1.22057048775322e-05,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","SSC","TENM2","ADGRL2",1.91222667389729e-05,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","SSC","TENM2","ADGRL2",8.72584052793975e-06,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Sertoli","TENM2","ADGRL2",0.000119373329635015,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Sertoli","TENM2","ADGRL2",0.000187139196127855,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Sertoli","TENM2","ADGRL2",8.54117956981257e-05,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Myoid","TENM2","ADGRL2",6.40390994956015e-05,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Myoid","TENM2","ADGRL2",0.000101305399892873,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Myoid","TENM2","ADGRL2",4.63644337344976e-05,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Fibroblast","TENM2","ADGRL2",1.17247542566667e-05,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Fibroblast","TENM2","ADGRL2",1.84199100037078e-05,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Fibroblast","TENM2","ADGRL2",8.41244033542121e-06,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Endothelial","TENM2","ADGRL2",4.57345496504854e-06,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Endothelial","TENM2","ADGRL2",7.1774637883038e-06,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Endothelial","TENM2","ADGRL2",3.27692519808607e-06,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","SSC","TENM3","ADGRL2",4.02530901680965e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","SSC","TENM3","ADGRL2",4.14455759737901e-06,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","SSC","TENM3","ADGRL2",1.52869013458547e-06,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Sertoli","TENM3","ADGRL2",0.000392365223533092,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Sertoli","TENM3","ADGRL2",0.000388706133619274,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Sertoli","TENM3","ADGRL2",4.05282498697303e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","Sertoli","TENM3","ADGRL2",1.49557030605196e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Myoid","TENM3","ADGRL2",0.000201135515704142,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Myoid","TENM3","ADGRL2",1.63344254785975e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Myoid","TENM3","ADGRL2",0.000210679344479065,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Myoid","Myoid","TENM3","ADGRL2",1.14906163627197e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Myoid","TENM3","ADGRL2",2.16967702561093e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","Myoid","TENM3","ADGRL2",8.06007895323147e-06,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Fibroblast","TENM3","ADGRL2",3.81185576728408e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Fibroblast","TENM3","ADGRL2",3.82709473115707e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Myoid","Fibroblast","TENM3","ADGRL2",2.08025052066174e-06,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Fibroblast","TENM3","ADGRL2",3.97869910248763e-06,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","Fibroblast","TENM3","ADGRL2",1.47053105948026e-06,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Endothelial","TENM3","ADGRL2",1.49490582175866e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Endothelial","TENM3","ADGRL2",1.49104569632885e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Myoid","Endothelial","TENM3","ADGRL2",8.10054922206046e-07,0.03,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Endothelial","TENM3","ADGRL2",1.55234018769731e-06,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","Endothelial","TENM3","ADGRL2",5.73300747906188e-07,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","SSC","TENM4","ADGRL2",0.000114190149733692,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Sertoli","TENM4","ADGRL2",0.000414885243669316,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Sertoli","TENM4","ADGRL2",0.00147985348221283,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","Sertoli","TENM4","ADGRL2",0.00111205369873025,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Myoid","TENM4","ADGRL2",6.46824977905714e-05,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Myoid","TENM4","ADGRL2",0.000129653223467354,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Myoid","TENM4","ADGRL2",0.00021790515282433,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Myoid","TENM4","ADGRL2",0.000779723938127445,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","Myoid","TENM4","ADGRL2",0.000563289745547874,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Myoid","Myoid","TENM4","ADGRL2",3.97196221462356e-05,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Myoid","TENM4","ADGRL2",2.12068741415071e-05,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","Myoid","TENM4","ADGRL2",1.14247303782716e-05,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Fibroblast","TENM4","ADGRL2",1.18444381663565e-05,0.02,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Fibroblast","TENM4","ADGRL2",4.05444266383727e-05,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Fibroblast","TENM4","ADGRL2",0.000144728423584314,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","Fibroblast","TENM4","ADGRL2",0.000107719612058772,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Myoid","Fibroblast","TENM4","ADGRL2",7.27085424541455e-06,0.01,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Fibroblast","TENM4","ADGRL2",3.88733101962755e-06,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","Fibroblast","TENM4","ADGRL2",2.09514721983828e-06,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Endothelial","TENM4","ADGRL2",1.5854490123449e-05,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Endothelial","TENM4","ADGRL2",5.65733120418676e-05,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","Endothelial","TENM4","ADGRL2",4.23056184585382e-05,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","SSC","TENM1","ADGRL3",0.00270705073181615,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Sertoli","TENM1","ADGRL3",0.0385527620357207,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Leydig","TENM1","ADGRL3",0.0140324396299441,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Myoid","TENM1","ADGRL3",0.000866420658817047,0.01,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","SSC","TENM2","ADGRL3",9.87162096667946e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","SSC","TENM2","ADGRL3",0.000156105322751314,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","SSC","TENM2","ADGRL3",7.14367262502687e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Spermatocyte","TENM2","ADGRL3",6.81689024958888e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Spermatocyte","TENM2","ADGRL3",0.000106935863783959,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Spermatocyte","TENM2","ADGRL3",4.88159044310461e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Spermatid","TENM2","ADGRL3",5.02215877739188e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Spermatid","TENM2","ADGRL3",7.8828212146808e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Spermatid","TENM2","ADGRL3",3.59912418613944e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Sertoli","TENM2","ADGRL3",0.00156060787038779,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Sertoli","TENM2","ADGRL3",0.00250578308330874,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Sertoli","TENM2","ADGRL3",0.00115212345356886,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Leydig","TENM2","ADGRL3",0.000567956583341654,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Leydig","TENM2","ADGRL3",0.000911918633858512,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Leydig","TENM2","ADGRL3",0.000419284591589448,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Myoid","TENM2","ADGRL3",3.03408585498806e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Myoid","TENM2","ADGRL3",4.77192466922524e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Myoid","TENM2","ADGRL3",2.18009187040688e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Fibroblast","TENM2","ADGRL3",1.11932561365851e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Fibroblast","TENM2","ADGRL3",1.75816459669867e-05,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Fibroblast","TENM2","ADGRL3",8.02914844040953e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Endothelial","TENM2","ADGRL3",6.36009774558124e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Endothelial","TENM2","ADGRL3",9.9932488620153e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Endothelial","TENM2","ADGRL3",4.56414248408507e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","SSC","TENM3","ADGRL3",0.000310603164998119,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","SSC","TENM3","ADGRL3",3.34483266107665e-05,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Spermatid","TENM3","ADGRL3",0.000164031997695904,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Sertoli","TENM3","ADGRL3",0.00457153336813224,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Sertoli","TENM3","ADGRL3",0.00522180736733494,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Sertoli","TENM3","ADGRL3",0.000526967948593065,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
